"","SYMBOL","GENENAME","ENTREZID","logFC","logCPM","F","PValue","FDR","direction","threshold"
"ENSMUSG00000026155","Smap1","small ArfGAP 1",98366,-0.053983334698809,5.20144786645226,0.112808080651406,0.739452756085138,1,"down","FALSE"
"ENSMUSG00000061292","Cyp3a59","cytochrome P450, family 3, subfamily a, polypeptide 59",100041449,-0.0838185344635777,5.81039910518885,0.112789751748851,0.739473114241676,1,"down","FALSE"
"ENSMUSG00000043418","Lrit2","leucine-rich repeat, immunoglobulin-like and transmembrane domains 2",239038,-0.105130217365754,3.35112688821954,0.112744759396173,0.739523095678928,1,"down","FALSE"
"ENSMUSG00000022130","Tgds","TDP-glucose 4,6-dehydratase",76355,0.0423431577722365,4.87266557267938,0.112722787536214,0.739547507986851,1,"up","FALSE"
"ENSMUSG00000020689","Itgb3","integrin beta 3",16416,0.0934600772258231,3.19447407323663,0.112681724776886,0.739593138770062,1,"up","FALSE"
"ENSMUSG00000026626","Ppp2r5a","protein phosphatase 2, regulatory subunit B', alpha",226849,0.0358374739408176,6.93268203786311,0.112678509785086,0.739596711805131,1,"up","FALSE"
"ENSMUSG00000020828","Pld2","phospholipase D2",18806,-0.048394736928016,3.54081170374778,0.112667424138457,0.739609032460828,1,"down","FALSE"
"ENSMUSG00000014769","Psmb1","proteasome (prosome, macropain) subunit, beta type 1",19170,0.0411854890252014,7.40225926539874,0.112647063332336,0.739631663348292,1,"up","FALSE"
"ENSMUSG00000041408","Wapl","WAPL cohesin release factor",218914,-0.0638245579589522,5.8581703716237,0.112621817669896,0.739659726888235,1,"down","FALSE"
"ENSMUSG00000031546","Gins4","GINS complex subunit 4 (Sld5 homolog)",109145,0.0498830068754642,3.97548991227511,0.112617178660841,0.739664884077336,1,"up","FALSE"
"ENSMUSG00000037679","Inf2","inverted formin, FH2 and WH2 domain containing",70435,0.0591654246143972,6.07611287752572,0.112598468305057,0.739685685594347,1,"up","FALSE"
"ENSMUSG00000025759","Mfsd8","major facilitator superfamily domain containing 8",72175,-0.13444787597213,1.27924298258115,0.112569103518691,0.73971833622315,1,"down","FALSE"
"ENSMUSG00000085622","3110056K07Rik","RIKEN cDNA 3110056K07 gene",73204,-0.0861913385800553,2.67645859425222,0.112506309810871,0.739788172334488,1,"down","FALSE"
"ENSMUSG00000048970","C1galt1c1","C1GALT1-specific chaperone 1",59048,0.0412117986860254,4.15761105447811,0.112426649394957,0.739876798084587,1,"up","FALSE"
"ENSMUSG00000033488","Cryzl2","crystallin zeta like 2",226527,0.0362275690895503,4.81718899444539,0.112380315924865,0.739928362245109,1,"up","FALSE"
"ENSMUSG00000024590","Lmnb1","lamin B1",16906,0.0989811152057423,2.85515174904487,0.112325157896492,0.739989762656242,1,"up","FALSE"
"ENSMUSG00000035948","Acss3","acyl-CoA synthetase short-chain family member 3",380660,-0.155098425687141,3.81638268251083,0.112311819351224,0.740004613286365,1,"down","FALSE"
"ENSMUSG00000045327","6330549D23Rik","RIKEN cDNA 6330549D23 gene",229613,-0.0920302504865278,-0.014240682469627,0.112253933579858,0.740069072511243,1,"down","FALSE"
"ENSMUSG00000039630","Hnrnpu","heterogeneous nuclear ribonucleoprotein U",51810,-0.0463801886613234,6.0187655820278,0.11223796520346,0.740086857504594,1,"down","FALSE"
"ENSMUSG00000029814","Igf2bp3","insulin-like growth factor 2 mRNA binding protein 3",140488,0.199043399975423,-0.427485297364464,0.1122376471971,0.740087211702777,1,"up","FALSE"
"ENSMUSG00000032252","Glce","glucuronyl C5-epimerase",93683,-0.0681588333904656,4.46568617664107,0.112070921889929,0.740272988912998,1,"down","FALSE"
"ENSMUSG00000052419","2610001J05Rik","RIKEN cDNA 2610001J05 gene",66520,0.0384761989913582,4.24179557212712,0.112063894952177,0.740280822212117,1,"up","FALSE"
"ENSMUSG00000053062","Jam2","junction adhesion molecule 2",67374,-0.0682921038106293,4.09325824420643,0.112018177067128,0.740331793047387,1,"down","FALSE"
"ENSMUSG00000071724","Smpd5","sphingomyelin phosphodiesterase 5",100503915,-0.119349617566055,-0.0449602594905715,0.111959280657456,0.740397473714669,1,"down","FALSE"
"ENSMUSG00000027131","Emc4","ER membrane protein complex subunit 4",68032,0.0593855358455911,5.12287315366883,0.111919574506396,0.740441764479651,1,"up","FALSE"
"ENSMUSG00000041859","Mcm3","minichromosome maintenance complex component 3",17215,-0.078470268723689,3.37016132558405,0.111846698422745,0.740523077904198,1,"down","FALSE"
"ENSMUSG00000026566","Mpzl1","myelin protein zero-like 1",68481,-0.111069602143044,3.19608379341623,0.11183323424308,0.740538104153463,1,"down","FALSE"
"ENSMUSG00000047394","Odf3b","outer dense fiber of sperm tails 3B",70113,-0.0936678797099046,3.17480429092702,0.111793421646743,0.740582541578515,1,"down","FALSE"
"ENSMUSG00000001123","Lgals9","lectin, galactose binding, soluble 9",16859,0.0479196207604114,8.93379713596138,0.111750636293354,0.740630306929929,1,"up","FALSE"
"ENSMUSG00000030613","Ccdc90b","coiled-coil domain containing 90B",66365,0.0594549858765911,3.20501138592864,0.111599413247375,0.740799213336658,1,"up","FALSE"
"ENSMUSG00000036306","Lzts1","leucine zipper, putative tumor suppressor 1",211134,0.1259331125221,1.57656789131097,0.111577107050155,0.740824138720762,1,"up","FALSE"
"ENSMUSG00000038248","Sobp","sine oculis binding protein",109205,-0.206167091741794,-1.42249838610488,0.111510570303764,0.740898504698998,1,"down","FALSE"
"ENSMUSG00000022772","Senp5","SUMO/sentrin specific peptidase 5",320213,-0.0384775059239578,5.06626962872031,0.111492691465009,0.74091849151772,1,"down","FALSE"
"ENSMUSG00000028559","Osbpl9","oxysterol binding protein-like 9",100273,-0.0617771476745009,6.891607226252,0.111442305919124,0.740974827317296,1,"down","FALSE"
"ENSMUSG00000032872","Cyb5r4","cytochrome b5 reductase 4",266690,0.0673293166749145,4.39216621351325,0.111377334014871,0.7410474930072,1,"up","FALSE"
"ENSMUSG00000028541","B4galt2","UDP-Gal:betaGlcNAc beta 1,4- galactosyltransferase, polypeptide 2",53418,-0.133793297385523,0.00668805109172322,0.111342926706078,0.741085984300733,1,"down","FALSE"
"ENSMUSG00000048031","Fcrl5","Fc receptor-like 5",329693,-0.296417526358139,-1.93069271308361,0.111687089747355,0.741106424090602,1,"down","FALSE"
"ENSMUSG00000024083","Pja2","praja ring finger ubiquitin ligase 2",224938,-0.0805882452550869,4.88917039496868,0.111324491579169,0.741106610317916,1,"down","FALSE"
"ENSMUSG00000027601","Mtfr1","mitochondrial fission regulator 1",67472,0.0840416703306103,5.88907792344051,0.111308849138674,0.741124113249943,1,"up","FALSE"
"ENSMUSG00000036661","Dennd3","DENN/MADD domain containing 3",105841,0.0485642969412049,2.90423782217264,0.111305562316325,0.741127791176976,1,"up","FALSE"
"ENSMUSG00000026425","Srgap2","SLIT-ROBO Rho GTPase activating protein 2",14270,-0.0493925611738115,5.22435616611168,0.111270421722529,0.741167116994959,1,"down","FALSE"
"ENSMUSG00000058355","Abce1","ATP-binding cassette, sub-family E (OABP), member 1",24015,0.0405741880831306,6.50636708482708,0.111214828309081,0.741229345692473,1,"up","FALSE"
"ENSMUSG00000059401","Mamld1","mastermind-like domain containing 1",333639,0.0937738286113358,0.84531016419866,0.111170947265117,0.741278476349124,1,"up","FALSE"
"ENSMUSG00000033671","Cep350","centrosomal protein 350",74081,-0.0495614329856406,5.57004391364509,0.111148378527731,0.74130374925698,1,"down","FALSE"
"ENSMUSG00000003134","Tbc1d8","TBC1 domain family, member 8",54610,-0.0890802929169305,5.86849567894498,0.111073135646114,0.741388028356458,1,"down","FALSE"
"ENSMUSG00000054453","Sytl5","synaptotagmin-like 5",236643,-0.185105973503883,1.22582854479627,0.111002609865385,0.741467052751253,1,"down","FALSE"
"ENSMUSG00000028099","Polr3c","polymerase (RNA) III (DNA directed) polypeptide C",74414,0.0287201757415776,4.90505608823625,0.110996918696773,0.741473430946295,1,"up","FALSE"
"ENSMUSG00000014791","Elmo3","engulfment and cell motility 3",234683,-0.063252706325143,5.0027847930721,0.110953867244422,0.741521685387733,1,"down","FALSE"
"ENSMUSG00000029084","Cd38","CD38 antigen",12494,0.0600498882721804,4.27286501270385,0.110895305925959,0.741587340893098,1,"up","FALSE"
"ENSMUSG00000002617","Zfp40","zinc finger protein 40",22700,-0.0883821958436053,1.72092503018288,0.11088143956436,0.741602889870581,1,"down","FALSE"
"ENSMUSG00000019986","Ahi1","Abelson helper integration site 1",52906,0.102633790790241,0.690135365098997,0.110807386850886,0.741685946870954,1,"up","FALSE"
"ENSMUSG00000028989","Angptl7","angiopoietin-like 7",654812,0.117429847607092,0.0784360646279339,0.110805791135176,0.741687736954754,1,"up","FALSE"
"ENSMUSG00000042606","Hirip3","HIRA interacting protein 3",233876,-0.0712488475612611,2.95213293967115,0.110774385402623,0.741722971024113,1,"down","FALSE"
"ENSMUSG00000022635","Zcrb1","zinc finger CCHC-type and RNA binding motif 1",67197,0.0625866963821169,5.22555623297359,0.110724588555898,0.741778849481382,1,"up","FALSE"
"ENSMUSG00000037022","Mmaa","methylmalonic aciduria (cobalamin deficiency) type A",109136,0.0522881755670483,4.98526210237988,0.110686187356884,0.741821950120165,1,"up","FALSE"
"ENSMUSG00000106889","Gm7463","slowmo homolog 2 pseudogene",665046,-0.144244300617806,3.09332468103017,0.110684741261643,0.741823573347558,1,"down","FALSE"
"ENSMUSG00000038637","Lrrc56","leucine rich repeat containing 56",70552,-0.0587078501369662,2.19938095832473,0.110616379984305,0.741900321679243,1,"down","FALSE"
"ENSMUSG00000087385","Frg2f1","FSHD region gene 2 family member 1",433752,0.0535386693981396,3.57840079391542,0.1105589350503,0.741964834803682,1,"up","FALSE"
"ENSMUSG00000057657","Rps18-ps3","ribosomal protein S18, pseudogene 3",100042791,-0.201386539600039,1.84898891546321,0.110493356601646,0.742038505041774,1,"down","FALSE"
"ENSMUSG00000039740","Alg2","asparagine-linked glycosylation 2 (alpha-1,3-mannosyltransferase)",56737,-0.0597546023591279,4.73748382641819,0.110251649927952,0.742310246635738,1,"down","FALSE"
"ENSMUSG00000073411","H2-D1","histocompatibility 2, D region locus 1",14964,0.0554887934364793,9.24831482052463,0.110248862183729,0.742313382724546,1,"up","FALSE"
"ENSMUSG00000025702","Marchf8","membrane associated ring-CH-type finger 8",71779,0.0913864771587336,6.22592594738606,0.110227312232108,0.74233762695606,1,"up","FALSE"
"ENSMUSG00000055835","Zfp1","zinc finger protein 1",22640,0.0519236323098201,3.35762155374023,0.110093803839452,0.742487886077761,1,"up","FALSE"
"ENSMUSG00000018378","2210416O15Rik","RIKEN cDNA 2210416O15 gene",70393,0.101453345390828,-0.0210222692788268,0.110063337109776,0.742522189554008,1,"up","FALSE"
"ENSMUSG00000047040","Prr15l","proline rich 15-like",217138,-0.106290063315644,0.410718936640863,0.110016573419624,0.74257485259164,1,"down","FALSE"
"ENSMUSG00000079317","Trappc2","trafficking protein particle complex 2",66226,-0.0723876244056843,1.0893553732859,0.110002608255344,0.742590581910141,1,"down","FALSE"
"ENSMUSG00000022536","Glyr1","glyoxylate reductase 1 homolog (Arabidopsis)",74022,0.0515543695417234,6.63481487182757,0.10999353647772,0.742600800278878,1,"up","FALSE"
"ENSMUSG00000001249","Hpn","hepsin",15451,0.0671509397414473,8.711084632736,0.109950876563955,0.742648858314034,1,"up","FALSE"
"ENSMUSG00000038246","Fam50b","family with sequence similarity 50, member B",108161,0.20280549290638,-1.10111142123032,0.109908164577823,0.742696985411155,1,"up","FALSE"
"ENSMUSG00000058833","Rex1bd","required for excision 1-B domain containing",66462,0.0519197790237429,5.44451220616708,0.109848873543093,0.742763810742811,1,"up","FALSE"
"ENSMUSG00000026154","Sdhaf4","succinate dehydrogenase complex assembly factor 4",68002,0.0655926186285615,4.4764415880828,0.109809697310692,0.742807976238042,1,"up","FALSE"
"ENSMUSG00000087497","2810001G20Rik","RIKEN cDNA 2810001G20 gene",66456,0.0774209272856367,1.88484305364627,0.109801322728134,0.742817418497737,1,"up","FALSE"
"ENSMUSG00000035983","Gm7008","predicted gene 7008",629820,0.174084074548173,-0.8298446389367,0.109764601961532,0.742858825535013,1,"up","FALSE"
"ENSMUSG00000024664","Fads3","fatty acid desaturase 3",60527,0.0677821672528697,2.7419461222183,0.109720117619595,0.742908997257148,1,"up","FALSE"
"ENSMUSG00000024687","Osbp","oxysterol binding protein",76303,-0.0357216018509988,6.08546765500085,0.109664807948329,0.742971394132998,1,"down","FALSE"
"ENSMUSG00000024259","Slc25a46","solute carrier family 25, member 46",67453,-0.0664267921138843,5.0547038023565,0.109641537039475,0.742997652136575,1,"down","FALSE"
"ENSMUSG00000039318","Rab3gap2","RAB3 GTPase activating protein subunit 2",98732,0.0268503854189695,4.82841710171702,0.109632227816439,0.743008157176401,1,"up","FALSE"
"ENSMUSG00000048410","Zfp407","zinc finger protein 407",240476,-0.0537197965371841,3.17828515942382,0.109621086327319,0.743020730498801,1,"down","FALSE"
"ENSMUSG00000036057","Ptpn23","protein tyrosine phosphatase, non-receptor type 23",104831,0.062515508569618,5.65005750501891,0.109588264343475,0.743057774689268,1,"up","FALSE"
"ENSMUSG00000038593","Tctn1","tectonic family member 1",654470,-0.0656856634916989,3.06076955538751,0.109578512374018,0.74306878233788,1,"down","FALSE"
"ENSMUSG00000072082","Ccnf","cyclin F",12449,0.0650961127476794,4.08666291141557,0.10942731599869,0.743239516795932,1,"up","FALSE"
"ENSMUSG00000060445","Sycp2","synaptonemal complex protein 2",320558,0.321723108512685,-2.12649968416361,0.109566921082002,0.743267151890137,1,"up","FALSE"
"ENSMUSG00000041779","Tram2","translocating chain-associating membrane protein 2",170829,0.039956922763647,3.92481630594572,0.109373082705822,0.743300790274616,1,"up","FALSE"
"ENSMUSG00000028581","Laptm5","lysosomal-associated protein transmembrane 5",16792,-0.0898411657474567,5.58466800197996,0.109313259206634,0.743368399252958,1,"down","FALSE"
"ENSMUSG00000032026","Rexo2","RNA exonuclease 2",104444,0.037608746351783,6.28409441099766,0.109261260886921,0.743427181401465,1,"up","FALSE"
"ENSMUSG00000043962","Thrap3","thyroid hormone receptor associated protein 3",230753,-0.0314251355647945,5.76853703808171,0.109256156604077,0.743432952440424,1,"down","FALSE"
"ENSMUSG00000038205","Prkab2","protein kinase, AMP-activated, beta 2 non-catalytic subunit",108097,-0.0544836026621579,2.64029143107003,0.10922546236972,0.743467659327755,1,"down","FALSE"
"ENSMUSG00000031264","Btk","Bruton agammaglobulinemia tyrosine kinase",12229,-0.0937128186101989,1.9601669344392,0.109175313268834,0.74352437609018,1,"down","FALSE"
"ENSMUSG00000018362","Kpna2","karyopherin (importin) alpha 2",16647,0.0952689007228973,4.39230389166725,0.109062013932911,0.743652566794317,1,"up","FALSE"
"ENSMUSG00000026659","Dusp12","dual specificity phosphatase 12",80915,-0.0559510329806873,4.24822841628303,0.109042080016001,0.743675128364725,1,"down","FALSE"
"ENSMUSG00000036537","Rnf113a1","ring finger protein 113A1",69942,0.0542962703925277,1.03977148287429,0.109017901302484,0.743702497352481,1,"up","FALSE"
"ENSMUSG00000050854","Tmem125","transmembrane protein 125",230678,-0.0559362941249901,3.22056311251904,0.108944748173526,0.743785323279317,1,"down","FALSE"
"ENSMUSG00000038213","Tapbpl","TAP binding protein-like",213233,0.0758926492990114,4.34879152196221,0.10893058171516,0.743801366496762,1,"up","FALSE"
"ENSMUSG00000062209","Erbb4","erb-b2 receptor tyrosine kinase 4",13869,-0.108132793395111,1.29815486514854,0.108877853427659,0.743861090377951,1,"down","FALSE"
"ENSMUSG00000033703","Fcsk","fucose kinase",234730,0.0528005727508046,3.99292850900018,0.108801966706724,0.743947073421331,1,"up","FALSE"
"ENSMUSG00000024965","Fermt3","fermitin family member 3",108101,-0.0824909018277259,4.06415645548157,0.108779352846529,0.743972702384364,1,"down","FALSE"
"ENSMUSG00000115869","Gm31814","predicted gene, 31814",102634162,-0.0977687640039476,1.71803287210208,0.108699861334353,0.744062816008819,1,"down","FALSE"
"ENSMUSG00000027765","P2ry1","purinergic receptor P2Y, G-protein coupled 1",18441,0.07882030928879,3.05819028169434,0.108689137791431,0.744074975297931,1,"up","FALSE"
"ENSMUSG00000047797","Gjb1","gap junction protein, beta 1",14618,-0.0572711546345718,9.32581269755963,0.108678444976041,0.744087100409718,1,"down","FALSE"
"ENSMUSG00000021598","Med10","mediator complex subunit 10",28077,-0.0451845829733248,4.57450784753258,0.108653635097312,0.744115236112653,1,"down","FALSE"
"ENSMUSG00000045996","Polr2k","polymerase (RNA) II (DNA directed) polypeptide K",17749,0.0569257586506865,2.59408672031085,0.108644773117842,0.744125286927765,1,"up","FALSE"
"ENSMUSG00000061601","Pclo","piccolo (presynaptic cytomatrix protein)",26875,0.109566545356683,0.305291671518234,0.108576129487575,0.74420315455459,1,"up","FALSE"
"ENSMUSG00000024734","Zp1","zona pellucida glycoprotein 1",22786,0.343807884298587,-1.80563135653824,0.108546123610477,0.744237201072626,1,"up","FALSE"
"ENSMUSG00000032238","Rora","RAR-related orphan receptor alpha",19883,-0.0467363283210198,5.94909401492779,0.108375372588496,0.744431045392252,1,"down","FALSE"
"ENSMUSG00000113902","Ndufb1","NADH:ubiquinone oxidoreductase subunit B1",102631912,0.0728383028109025,7.27199297871592,0.108312415272662,0.744502560235357,1,"up","FALSE"
"ENSMUSG00000055421","Pcdh9","protocadherin 9",211712,0.270684103567887,-2.07738219761942,0.108291739336277,0.744526051606269,1,"up","FALSE"
"ENSMUSG00000040883","Tmem205","transmembrane protein 205",235043,0.0577006657511846,9.3137830906897,0.108174014159553,0.744659854909366,1,"up","FALSE"
"ENSMUSG00000064927","Gm22043","predicted gene, 22043",115489855,0.235764987891528,-1.83858315736567,0.108477238154206,0.744714171095631,1,"up","FALSE"
"ENSMUSG00000110148","5830408C22Rik","RIKEN cDNA 5830408C22 gene",74744,0.183840499886508,-1.01220672129024,0.108075808253785,0.744771535058448,1,"up","FALSE"
